Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Morocco,MAR,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346
Morocco,MAR,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2328.2
Morocco,MAR,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,747.4
Morocco,MAR,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1453.8
Morocco,MAR,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2263.3
Morocco,MAR,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1757.4
Morocco,MAR,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,936
Morocco,MAR,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2140.7
Morocco,MAR,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1454.3
Morocco,MAR,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1828.3
Morocco,MAR,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1016.6
Morocco,MAR,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1614.4
Morocco,MAR,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1547.5
Morocco,MAR,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1919.4
Morocco,MAR,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1002.9
Morocco,MAR,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,516.4
Morocco,MAR,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1652.1
Morocco,MAR,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,783.9
Morocco,MAR,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1512.1
Morocco,MAR,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1432.9
Morocco,MAR,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1068.7
Morocco,MAR,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,894.6
Morocco,MAR,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,366.8
Morocco,MAR,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,743.5
Morocco,MAR,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1122.7
Morocco,MAR,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,833.9
Morocco,MAR,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1687.2
Morocco,MAR,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,446.5
Morocco,MAR,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1584.9
Morocco,MAR,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,560.4
Morocco,MAR,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,587.7
Morocco,MAR,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1575.9
Morocco,MAR,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1120
Morocco,MAR,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1342.9
Morocco,MAR,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1495.4
Morocco,MAR,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,853.7
Morocco,MAR,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1509.7
Morocco,MAR,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1108.5
Morocco,MAR,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,837.5
Morocco,MAR,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,760
Morocco,MAR,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1146.8
Morocco,MAR,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,485.2
Morocco,MAR,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1019.5
Morocco,MAR,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,928
Morocco,MAR,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,999.3
Morocco,MAR,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,581.9
Morocco,MAR,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1187.3
Morocco,MAR,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,887.8
Morocco,MAR,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1051.9
Morocco,MAR,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,686.4
Morocco,MAR,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1120.8
Morocco,MAR,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1142.6
Morocco,MAR,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,942
Morocco,MAR,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,880.9
Morocco,MAR,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1348.1
Morocco,MAR,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,728.1
Morocco,MAR,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,468.5
Morocco,MAR,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,881.3
Morocco,MAR,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,864.1
Morocco,MAR,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,891.3
Morocco,MAR,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1068.9
Morocco,MAR,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,407.6
Morocco,MAR,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.623058458
Morocco,MAR,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.584799311
Morocco,MAR,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.169132224
Morocco,MAR,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.334797909
Morocco,MAR,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.783379493
Morocco,MAR,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.260921935
Morocco,MAR,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.930005409
Morocco,MAR,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.946111168
Morocco,MAR,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.959254245
Morocco,MAR,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.903862612
Morocco,MAR,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.657586998
Morocco,MAR,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.290468405
Morocco,MAR,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.229982507
Morocco,MAR,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.947827443
Morocco,MAR,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.422135089
Morocco,MAR,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.249993456
Morocco,MAR,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.2428351
Morocco,MAR,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.426354768
Morocco,MAR,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.351186426
Morocco,MAR,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.985619986
Morocco,MAR,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.020357578
Morocco,MAR,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.444129284
Morocco,MAR,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.991581859
Morocco,MAR,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.787417065
Morocco,MAR,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.663931259
Morocco,MAR,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.757090065
Morocco,MAR,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.82803703
Morocco,MAR,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.857714129
Morocco,MAR,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.547360542
Morocco,MAR,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.552546867
Morocco,MAR,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.253209909
Morocco,MAR,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.983294101
Morocco,MAR,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.547127961
Morocco,MAR,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.634848536
Morocco,MAR,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.329354803
Morocco,MAR,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.273716354
Morocco,MAR,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.002821807
Morocco,MAR,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.13324521
Morocco,MAR,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.316966261
Morocco,MAR,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.283813103
Morocco,MAR,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.449507912
Morocco,MAR,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.329327205
Morocco,MAR,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.411515532
Morocco,MAR,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.046741776
Morocco,MAR,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.088842151
Morocco,MAR,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.072345813
Morocco,MAR,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.396638021
Morocco,MAR,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.055871816
Morocco,MAR,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.265781871
Morocco,MAR,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.08795052
Morocco,MAR,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.256202185
Morocco,MAR,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.530221579
Morocco,MAR,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.505518206
Morocco,MAR,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Morocco,MAR,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1
Morocco,MAR,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.8
Morocco,MAR,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.3
Morocco,MAR,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.27895355
Morocco,MAR,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.2
Morocco,MAR,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.44008636
Morocco,MAR,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.07478333
Morocco,MAR,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.72572327
Morocco,MAR,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.92886353
Morocco,MAR,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.08216095
Morocco,MAR,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.24885559
Morocco,MAR,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.5
Morocco,MAR,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.63751984
Morocco,MAR,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.2
Morocco,MAR,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.0980072
Morocco,MAR,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.33995819
Morocco,MAR,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.58036804
Morocco,MAR,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.81222534
Morocco,MAR,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.74585724
Morocco,MAR,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.92668915
Morocco,MAR,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.10268402
Morocco,MAR,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.27459335
Morocco,MAR,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.5
Morocco,MAR,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.60889816
Morocco,MAR,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.77265167
Morocco,MAR,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.2
Morocco,MAR,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.92
Morocco,MAR,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.57
Morocco,MAR,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.86
Morocco,MAR,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.45
Morocco,MAR,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.07
Morocco,MAR,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.25
Morocco,MAR,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.14
Morocco,MAR,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.59
Morocco,MAR,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.93
Morocco,MAR,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.87
Morocco,MAR,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.91
Morocco,MAR,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.25
Morocco,MAR,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.6
Morocco,MAR,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.45
Morocco,MAR,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.12
Morocco,MAR,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.13
Morocco,MAR,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.97
Morocco,MAR,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.71
Morocco,MAR,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.94
Morocco,MAR,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.12
Morocco,MAR,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.26
Morocco,MAR,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.41
Morocco,MAR,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.88
Morocco,MAR,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.52
Morocco,MAR,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.85
Morocco,MAR,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.17
Morocco,MAR,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.06
Morocco,MAR,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.64
Morocco,MAR,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.14
Morocco,MAR,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.56
Morocco,MAR,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.49
Morocco,MAR,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.222090263
Morocco,MAR,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.186116811
Morocco,MAR,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.222693074
Morocco,MAR,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.139987136
Morocco,MAR,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.141562948
Morocco,MAR,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.103931466
Morocco,MAR,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.104042071
Morocco,MAR,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.06568111
Morocco,MAR,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.059863828
Morocco,MAR,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.997139278
Morocco,MAR,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.007051489
Morocco,MAR,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.232498171
Morocco,MAR,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.223339708
Morocco,MAR,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.160732403
Morocco,MAR,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.021183954
Morocco,MAR,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.973981493
Morocco,MAR,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.011601504
Morocco,MAR,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.998181518
Morocco,MAR,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.943778418
Morocco,MAR,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.127021989
Morocco,MAR,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.984648635
Morocco,MAR,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.952066754
Morocco,MAR,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.978649943
Morocco,MAR,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.929031625
Morocco,MAR,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.852277615
Morocco,MAR,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.075902572
Morocco,MAR,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.086376885
Morocco,MAR,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.077608281
Morocco,MAR,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.962851266
Morocco,MAR,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.89077944
Morocco,MAR,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.937620028
Morocco,MAR,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.026404414
Morocco,MAR,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.017836296
Morocco,MAR,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.919749422
Morocco,MAR,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.948876646
Morocco,MAR,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.998811471
Morocco,MAR,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.621392322
Morocco,MAR,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.699287506
Morocco,MAR,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.698001181
Morocco,MAR,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.805209186
Morocco,MAR,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.914597248
Morocco,MAR,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.735600386
Morocco,MAR,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.528716042
Morocco,MAR,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.77635387
Morocco,MAR,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2365.215
